image_id,captions,clip_score
2537002791.jpg,A man in an orange vest and blue hat smiles next to a large piece of equipment . A man with orange vest and blue cap standing next to electronic equipment . A man in a safety vest is posing in front of some technical equipment . A man demonstrating how a computer system works . working in a nice factory .,0.9065219759941101
2537819002.jpg,A man with an orange vest and pants pouring stones on railroad tracks . A construction worker watches as a tractor dumps rocks onto a track . Construction workers work on railroad tracks at night . Construction workers stand near tracks at night . Workers standing in a work zone .,1.178380474448204
253800791.jpg,A gentleman in the background watches the gentleman in the foreground demonstrate the technique for playing a game at the park on a sunny afternoon . Two middle-aged men playing a game in a park on a sunny day . Two men playing a game in the park . Men play horseshoes in the park . peoples playing at the ground,0.8983121067285538
253924161.jpg,"A man with gray hair and a blond woman sitting on the same side of a table with bikes in the background . A gray-haired man and a blond younger woman listen to someone speak to them at an outside cafe . A man and woman at a table , the woman has a cup with drink in front of her . There 's a lady with her hands on her face and a guy sitting at a table . A woman in a red sweater is sitting next to a man at a table outside .",0.9755047410726547
2540884723.jpg,a woman wearing a pink jacket sitting on a staircase with a man wearing a gray hat sitting a few steps behind . A woman in a red business suit sits on a step sharing food with a man in a leather jacket . The woman wearing the pink blazer is talking to the man wearing the golf cap . A man and woman sit on cement stairs outside of a store . A man and woman are sitting on concrete stairs .,0.9730947017669678
2543589122.jpg,A beige and dark brown dog plays in the swimming pool with his mouth open . A dog is splashing through water trying to catch ice in its mouth . a black and white dog trying to bite a stream of water a dog is making a splash in a blue paddling pool . A dog playing in some water .,1.0101021826267242
2549946671.jpg,A young boy is an orange shirt is outside holding a phone next to his ear . A little Asian boy speaks on a phone outside of a building . A boy in a red shirt is holding a phone to his ear . A little boy in a red shirt talking on a cellphone . A little boy holding a mobile phone to his ears .,0.9474775195121765
2551602773.jpg,The passengers are leaving the airplane by a stairway . Several people are exiting a commercial jet aircraft . People are exiting a Ryanair airplane . A group of passengers exits a plane . People are boarding a plane .,1.0714233666658401
2557922709.jpg,A girl in glasses is looking over two American flags near a wooded area . A young girl with glasses sits and holds two American flags . A girl with glasses next red white and blue flags . A girl wearing glasses behind two American flags . A blond girl and two American flags,1.02591373026371
2577972703.jpg,The girl in a pink top is standing next to a red tricycle looking like she is about to cry . A young girl with dirt on her face and a red child 's bike is in the background . A girl making a sad face standing in front of her tricycle A little girl in a pink shirt about to cry A little girl with mud on her face cries .,0.866907462477684
2579460386.jpg,This dog is jumping through the water . A dog running through the water . A dog is a body of water . Wet dog jumping in water A dog swimming .,1.072874665260315
2580707208.jpg,"A man with long hair and glasses is making a silly face while holding two hats , one on his elbow , and one with his hand above his head . A man is holding two hats , one in his hand and one hanging from his elbow , in front of a crowd . A man in a brown shirt is holding a blue hat above his head and a red hat on his elbow . A long-haired man displays a humorous face while wearing two hats . A man makes a face while holding colorful hats .",0.9299343079328537
2584487952.jpg,A dog is jumping in the air in a field of grass . A red dog jumping up in a field of tall grass . A brown dog jumps high on a field of grass . A brown dog jumps high in the grass . a brown dog jumps into the grass .,1.04030542075634
2589156742.jpg,A man with a soft drink poses for the camera with a park in the background . A black man wearing a white suit and hat is holding a paper cup . A man wearing a hat leans against a bench and holds a cup . A black man drinking out of a paper cup . an african american man holds his soda .,0.9982344508171082
259510411.jpg,A chubby woman is holding an ice cream cone in front of a painting of a cow . Woman with red shirt eating ice cream in front of a picture of a cow . A woman in a red shirt is standing in front of a cow painting . A woman in a red shirt stands in front of a cow mural . A woman is standing in front of a painting of a cow .,0.9475125372409821
2596474836.jpg,A woman in a white swim cap teaches a toddler how to swim in a swimming pool . A woman wearing a white swim cap holds a small boy in the swimming pool . A woman is holding a boy in a swimming pool . A woman helping a toddler to swim in a pool . Woman teaching young boy how to swim .,0.9474842995405197
2597958208.jpg,A little girl and boy play Frisbee together in a grassy area . A little boy and a little girl playing together outside . A young boy and a young girl walking towards each other Two children playing in a field . A young boy and girl playing .,1.0406063497066498
2602279427.jpg,A woman wearing a yellow apron and a knit hat walks among other pedestrians . An oriental woman who is wearing a hat walks down the busy street . A person wearing a yellow apron looking toward other people . An oriental girl wearing a yellow apron and a stocking cap . A person with a yellow apron walking .,1.0319655388593674
2607097757.jpg,"Construction worker wearing a hard hat stands above hole while another construction worker stands with folded arms inside hole . A male construction worker in a yellow safety vest and orange safety hat with headphones , holds a platform of thin wood . Two men in a construction hat and reflective safety vests at work . A construction worker is standing next to a hole in the ground . A construction worker looking at something off-screen .",1.0240428894758224
2608623292.jpg,an old man sitting on a bench staring at the ocean An old man sits on a bench overlooking the water . An elderly man sitting on a bench near the water A man is sitting on a bench on top of grass . A man sitting on a bench by the ocean .,1.0588432103395462
2612125121.jpg,"At a brick-floored area near the beach , a middle-aged white man surrounded by a white family is sitting and painting a portrait of someone . A man , wearing a specs , is painting the picture of a boy in front of him as a few interested people look at his paintings . Several people are standing on a street corner watching a cartoonist with glasses draw on his sketch pad . A crowd watches as a woman draws caricatures . Child sits for painter , while others watch .",1.1259452253580093
2618322793.jpg,"A child wearing an orange shirt , dark blue denim shorts and sandals rides on a swing . A boy wearing an orange shirt is playing on a swing . A child in an orange shirt swings on a swing . a boy swinging on a swing . A boy swings in the air .",0.9884193539619446
2622624460.jpg,A dog makes a large splash in the water while chasing a red ball . A black dog splashing into the water to retrieve a red ball . A black dog chasing a red ball through the water . A black dog makes a huge splash for a red ball . Dog splashing in water toward a red ball .,1.0161979496479034
2629784415.jpg,"A large display of artifacts are in a large room and around a very large display are six people with two people near wooden benches . Two people wearing jackets are walking by a museum exhibit while several people surround the exhibit . There are people in a museum , looking at wall panels and columns from antiquity . A middle-aged man and woman walking in a museum . Many people walking around an art exhibit .",0.9692780673503876
263233914.jpg,Young african-american girl in a red bathing suit at the edge of the pool . A little girl in a pink bathing suit laughs by a pool . A girl with dreadlocks standing in a pool A small black girl in a bathing suit A young girl in a pool .,1.0114821791648865
263494261.jpg,People run a marathon on a city street with a crowd watching . A large group of people watching others run a marathon . A crowd is watching runners during a marathon . a bunch of athletes running in a race . People Running a Marathon .,0.8772546052932739
2635938723.jpg,The wide eyed little boy is eating a red Popsicle . A dark-headed boy is eating a large red Popsicle . Dark-haired child eating a frozen treat . A little boy is eating a red Popsicle . Little boy eating a red Popsicle .,0.9975883364677429
2637510448.jpg,A little girl in a pink and white ski suit and red helmet skies sideways on the snow covered slope . Young skier in a pink ski-suit is on the side of a snowy hill Person in pink skis wearing skis on a slope . Child in pink and white skiing down a slope . Little girl skis on slope .,1.0217223316431046
2638177115.jpg,Men in khaki green pants having a conversation on a busy street . A few soldiers have a discussion while onlookers stand nearby . A military member talks to another while on the streets . The soldiers are preparing for security at a big event . An army man poses for a group of bystanders outside .,0.8889627456665039
2640869832.jpg,"Three young men in this picture are seen trying on a new pair of shoes that they just bought from the local park 's swap meet . A young man wearing a white shirt , blue jeans , and bright blue shoes sitting next to two other boys talking . A man is checking his blue sneakers next to two men having a conversation . Three teenage boys sitting down talking and fixing their shoes . A group of young men hand out in a park with their skateboards .",0.8920964598655701
2641049916.jpg,"This stone sculptor gently shaded seems to decorate a garden but here a young boy dressed in a US flag decorated t-shirt enjoys climbing on it . A young boy wearing red , white and blue face paint and a American flag shirt leans over a decorative stone structure . A kid with his face painted is at the top of a concrete structure with asterisks carved inside . A little boy , who 's face is painted like a zombie climbs on a stone structure . A boy with face paint looks out over a stone sculpture .",1.0709065198898315
2641098920.jpg,"A woman in a white shirt , wearing jewelery , is sitting on a couch next to another female wearing a dark colored shirt . 2 women on a couch , woman in white appears to be describing something in her hand . Two women are sitting on the sofa , and one woman is eating a snack . A woman sits on a couch while eating a snack . An asian woman eating food on couch .",1.0341350734233856
2645724661.jpg,"A woman sits with a child , reading a big blue book . An infant is eating while being read a book . The woman with the baby is drinking wine . A woman is hold a child while he reads . A mother reads a book to her baby .",0.7471657544374466
2646540383.jpg,A boy wearing a blue swimsuit begins to slide down a water slide . A person in swim trunks jumping down an inflatable slide A boy is jumping forwards down a water slide . a boy jumps onto a inflatable water slide A boy on a water slide,0.9185155481100082
2654943319.jpg,A man in a purple shirt attempts tricks with a skateboard inside a heavily graffiti painted area . A person wearing a blue hat rides a skateboard off of a cement bench . A man in a purple shirt is skateboarding in a graffiti-heavy area . A kid in purple is doing a skateboard trick . A person grinding a ledge on a skateboard .,0.9068169444799423
2657844508.jpg,"A man and woman are sitting at a table in front of a sign that reads IL PORTO and two wine bottles and two wineglasses are on the table . Two people sit at a table with wine in front of them , and a sign with a fish reading : "" IL PORTO "" behind them . An elderly couple are sitting outside a restaurant , enjoying wine . A couple is sitting at a restaurant in front of a big fish sign . Couple sitting on patio outside restaurant having some wine .",1.0426157712936401
2666234771.jpg,A man wearing black pants and a white long-sleeved shirt appears to be dancing in the middle of a street . A man dances with flags in the street in front of a group of onlookers . A man in old costume leaps across an English street besides a Peugeot . A man jumping in the middle of the street with flags attached to him . Man performing a dance in the street .,1.05812668800354
2667242810.jpg,"A man in a white shirt hammers one piece of wood while a boy in a black , white and orange hat looks at another piece of wood . a group of young men and small boys working on hobby like projects in a warm summer climate . A man in a purple shirt and a hat is talking to another man while holding some wood . Four men and a young boy are at a table set up for wood crafts . The organizers of the fundraiser were chatting at registration .",1.0293366760015488
2671602981.jpg,A little girl wearing a black tankini is jumping in the air with water in the background . The girl in the bathing suit is poised in midair next to the blue water . A young girl in a swimming suit jumps into a body of water . A little girl in a bathing suit leaps up in the water . A young girl jumping out of the water,0.8719943463802338
2678171436.jpg,"A man in a white shirt holding a brown stick , looking at the ground . A man is seen from above through green leaves holding a shovel . A bird 's eye view of a man in a white shirt working outside . A man working on something underneath a bridge . A man in a white shirt digging a hole .",1.0536574572324753
2682194299.jpg,A black and white dog is running down some white steps . A black and white dog is bounding down white steps . A tri-colored dog is jumping over obstacles . A small dog jumping some hurdles . Dog sits on hurdles .,1.0326682776212692
268365231.jpg,A man and a woman dressed in black walk towards a gate near a wooded area . A man and a woman walk away with their arms around each other . Man and woman wearing black walk with arms around each other . A couple in black clothes are walking towards a white gate . Two people dressed in black are leaving .,1.0052914172410965
2683823978.jpg,"Two people one in a brown shirt wearing a backpack and the other wearing a pick sweater and bike helmet are kneeling at a bicycle tire . Two women with decorated bicycles one is wearing a red backpack and the other has a black helmet and pink sweatshirt . A young girl is sitting on the sidewalk , changing the tire on a bike while another young girl sits and watches her . Two children or possibly young adults fixing their bikes . 2 girls are outside working on their bicycles",0.9160029888153076
2691641332.jpg,"A little girl is wearing knee pads and a helmet next to a pretty bike . The young girl , clad in helmets and pads , examines her bike . Little girl wearing lots of pink playing with her bicycle . A little girl plays with the reflector on her bicycle . A young girl with her bike .",1.1233516037464142
269361490.jpg,A group of hip young people walk down the street in a residential neighborhood . four goth looking people walking down a street with trees in the background Four teenagers in Gothic clothes are walking in a neighborhood . Four people dressed in black clothing stand together outside . Two girls and two guys walking down the street .,0.9492091834545135
269440642.jpg,Four women dressed in red shirts are doing the hula dance while several people in the background watch . Two women in red skirts dancing for an audience . ladies dancing on a field while people watch . Women in white and red dance as group . Chinese traditional dancing .,0.9130125492811203
269898428.jpg,A man has put a stuffed animal on an electric screwdriver and is spinning it . A person with an electric drill doing something to a toy animal . A man is spinning a stuffed animal with a screwdriver . A young man spins a stuffed animal around on a drill . A man drills his stuffed animal .,1.132647916674614
2700788458.jpg,A man wearing a white shirt and red hate interacts with a woman wearing a white shirt . A white women and a black man in a red hat play fighting . A man and women in white shirts make sporadic movements . A man and a woman wearing white shirts in a wooded area . Woman trying to punch man .,0.8791396766901016
2701892321.jpg,"Two martial art athletes compete in front of an audience , carefully monitored by the judge . Two people are hitting each other in a karate match , while an audience and referee watch . There is a chun kuk do tournament with a group of spectators watching . A martial arts contest takes place in a ring in front of spectators . Two people are competing in a martial arts match .",0.9987252950668335
2705101739.jpg,A boy in colorful pants plays guitar and laughs together with his friends . A group of individuals are sitting in a room together and smiling . A male in a red t-shirt plays a guitar in a room full of people . A group of smiling people sit around a man with a guitar . a boy in pajama pants playing a guitar .,0.9518826752901077
2705922624.jpg,A man in a black shirt photographs a group of girls in the woods . A group of children gather together to pose for a picture . A man taking a picture of a group of people in a park . A group of kids are posing outside for nice picture . A man films a group of girls in the outdoors .,0.9137240052223206
2717110088.jpg,"Two children play in a department store , laying under the polka-dot covers of a pre-made bed in the home furnishings department . Two kids who look almost alike are under the covers of a bed on display in a linen store . Two small children get cozy under the covers of a display bed in a furniture store . Two people are laying in a bed in the middle of a department store aisle . Two children lie in the display bed in a store that sells linens .",1.0603288561105728
2723024306.jpg,A man builds a sand castle as children enjoy the sun in the background . A man in a blue shirt is building a sand castle at the beach . A man builds an elaborate sand castle on the beach . Man builds detailed sand castle on the beach . A man on a beach building a sand castle .,1.1040572822093964
2723785828.jpg,Two children with face paint sitting on the ground in front of a window . Two small boys with painted faces are sitting next to each other . Two children with their faces painted are sitting on the floor . A pair of unhappy children with painted faces . Two kids after having their faces painted .,0.9546768665313721
2723929323.jpg,Three woman stand on a beach below with their shadows long behind them . There are three women with cameras talking on the beach . Three people standing on a beach talking with cameras A group of girls on a beach . Three women on the beach .,1.0556700080633163
2725441885.jpg,A baseball player in a uniform with a dark top and light pants is hitting the ball with his bat . A ESPN cameraman films a baseball player hitting a ball during a game . A baseball player hitting a home run . A baseball player hitting a ball . A baseball player hits baseball .,1.0044627636671066
2728607980.jpg,A crowd of people stand in front of and on top of a stone pedestrian walkway . A lot of people are gathered in different areas of an old building . A crowd of people gathers around an old stone wall . Tourists pack the square waiting for a show . Hundreds of people gathered at an event .,1.0447520017623901
2731298834.jpg,A woman and two children who are wearing blue life vests are swimming . A woman swimming with two children in blue life vests The mother with two son are swimming in the sea . A woman and two children are swimming in water . A woman and kids swimming in a lake .,0.826042965054512
2735558076.jpg,A row of legs and black boots with a boy sitting at the end of the row . A group of people sit on pavement wearing dark shoes and warm clothes . A row of people sitting on the ground wearing matching heeled boots . The young man is waiting with others on the sidewalk . A boy looks suspiciously at someone nearby .,1.0734836012125015
2736263351.jpg,A man with his sleeves rolled up is gardening next to a pole . A young man is squatting by a pole and raking soil . A man planting some flowers around a pole outside . The curly man wearing gloves is raking the grass . A young man wearing white gloves and gardening .,0.9789693355560303
2741051940.jpg,A small dog is playing with a plastic bag on the sidewalk . a chubby puppy dog with its tail cutoff plays with a bag . A white dog is playing with a plastic bag . Small puppy stands on top of plastic bag . A dog wrestles with a plastic bag .,1.0570770502090454
2741990005.jpg,"A high jumper goes at his craft , leaping over the pole as a bright sky of blue and occasional white clouds pass overhead . There is a man or woman attempting the high jump on a mostly clear day , it looks like they are about to clear the pole . A woman jumping over a bar during the day . An Olympic jumper crossing the rope . A man vaults over a high bar .",0.8455543220043182
2743465453.jpg,A person in a robe and apron is cutting bread on a table . A woman in a white robe is preparing a table for a meal . The man in the apron prepares the dining table . A man in an apron is standing by a table . A woman is preparing food at a table .,0.8377166092395782
2747436384.jpg,Four young men are sitting on the beach under a crashing wave . Four boys are about to be hit by an approaching wave . three boys sitting in sand getting splashed by wave Boys with their backs against an incoming wave . Four people sitting in the path of a wave .,1.053258627653122
2752084369.jpg,A little girl in a red dress and white hat holding two ZARA blue bags . A toddler in a red dress carries two Zara shopping bags . A young girl is carrying two large black shopping bags . A little girl in a red dress is carrying shopping bags . A little girl is carrying two shopping bags from Zara .,1.029282808303833
2757803246.jpg,"A little blond boy is running around in the grass behind a row of benches A small child wearing blue smiles as he stands behind a group of people . A child plays outdoors , near a group of people who are mostly seated . A little boy runs around while others look at a stage . A little boy is running towards a group of people .",0.8815698325634003
2763090857.jpg,"An asian girl wearing a gray and white stripe shirt smiling at the camera while serving herself something . A young Asian woman getting some ice cream from a self serve dispensing machine . A woman is using a machine and is smiling . A woman smiling as she works a machine . Girl at fountain , getting a drink .",1.0372679680585861
2763601657.jpg,The man with no shirt and flip-flops looks at the women in white shorts . A man and a woman are walking past benches that overlook the water . a young couple walking on the sidewalk away from the beach . A man and woman walk up a sidewalk away from the water . A couple strolls down a path near benches and water .,1.0077942162752151
2768972186.jpg,a large brown dog trying to catch a small white puppy from behind A large brown dog sniffs a small white dog 's behind . The large brown dog is sniffing a small white dog . A big dog is biting a smaller dog on the leg A dog bites the tail of another dog .,0.9914258122444153
2782480767.jpg,A young girl in a swimming pool is coming up for air after being underwater . A little girl is swimming under the crystal blue water . A girl is about to emerge from a swimming pool . A girl holds her breath underwater in a pool . A girl underwater in a pool .,0.8700123429298401
2786245676.jpg,"Near a window and a chair , a young boy in a blue shirt holds something in his hand and smiles . a young man wearing a blue striped shirt standing in front of a floral patterened couch A small boy wearing a light blue shirt smiles as he holds something in his hand . A little boy wearing a red wristband grins as he holds something . A young boy smiling with something in his hand",1.05807363986969
2790909995.jpg,"A dog running in the sand , grass in the background . A brown dog is running though some sand . A dog running through the sand . A dog is jumping in some sand . A dog runs through sand .",0.9513812512159348
2797188545.jpg,Two paddlers in a red canoe approach a couple of large rocks in the rushing river with conifers in the background . Two people paddle a canoe down a rough stretch of river near a pine forest . A couple in a red canoe paddle down a rough river lined with trees . Two people canoeing down a river in a red canoe . Two people are in a canoe .,1.060899794101715
2800990525.jpg,A man with sunglasses on his head is standing by signs for the Wharf and ferry terminal . A man with sunglasses on his head poses for a picture near the wharf . A man is walking in the street with sunglasses on top of his head . A man stands next to signs for the wharfs . A man poses outside of some buildings .,0.9379337728023529
28041138.jpg,"Man wearing a cotton gray tank top , straw hat and rope necklace singing into a microphone and playing a bass . A man in a gray sleeveless shirt and straw hat is on stage singing and playing guitar . A man in a gray tank top wearing a straw hat singing into a mic playing a guitar . A man in a gray tank top and a cowboy hat plays the guitar and sings . A man is singing and playing a guitar on stage .",0.7692877948284149
2806632713.jpg,A shoeless strapped in individual jumping with rubber bands attached is airborne . A person wearing a white shirt and blue shorts with cables attached to him . A person is flipping upside down while attached to some bungee cords . A person is suspended by wires and poles against a blue sky . A person belted into a bungee-jumping ride in midair .,0.9971024841070175
280840823.jpg,"Three young men are seated at a table playing a game of Monopoly while drinking sodas and one man is shoving the other away from him . Three young men playing a game of Monopoly in which two of them are physically arguing . Three young men are playing monopoly together , and one is being pushed by the other . Three young men are playing around while playing Monopoly at a table . Three guys in jeans playing Monopoly at a table .",1.0458794236183167
281658181.jpg,"A woman in a blue athletic outfit is completing a high jump while two men photograph her and one man is watching from behind a fence . A female athlete attempts a vault over a pole while spectators take pictures . A female in blue is jumping over a hurdle , while two people photograph her . A woman is doing gymnastics while a man takes a picture of her in midair . A female athlete is in the process of completing a high jump .",1.004624217748642
2822265828.jpg,"A row of young female cheerleaders sit in a row at the base of the bleachers and pose for a picture as the audience looks on . 19 young girls , wearing the same athletic uniform , sit next to each other on a bench facing a running track . Girls cheerleading team sitting on the sideline waiting to do their routine A cheerleading squad poses for a picture in front of full bleachers Young cheerleaders are sitting on a bench by a fence at a game .",1.0246800631284714
2822418176.jpg,A man with noise-cancelling headphones in a black t-shirt is using a chainsaw to sculpt a bird out of a tree stump . A guy wearing protective pants is carving an owl on a perch out of wood using a chainsaw . A man is using a small chainsaw to carve an owl from wood . A man is using a chainsaw to carve a wooden sculpture . A man carving a wooden statue with a chainsaw .,1.1165814846754074
2823575468.jpg,A boy in blue shorts running on a concrete surface while holding goggles . The young athlete completes the swimming portion of the race . A young boy runs barefoot while wearing a blue swimsuit . Boy wearing swim trunks holding goggles and running A wet boy carrying goggles runs .,0.9661143273115158
2831215155.jpg,"An SUV is parked in a grassy field with mountains in the background , and a woman is looking through a telescope off into the distance . A person holding a piece of equipment up to her eyes is standing in a large meadow near a blue vehicle . A woman is looking through binoculars while standing in front of a car that is parked near mountains . A person in a field looks through a telescope while a blue car approaches or waits . A woman stands in a field near a car , and looks through binoculars .",1.0364008694887161
2834103050.jpg,"People dressed in bathing suits , dresses and shorts are on the beach , near an exhibit . A woman with a green sunshade is passing a sales merchant on the beach . Many people are walking along the beach on a clear day . People standing on a beach , one under a green umbrella A beach with people standing on the sand",0.8006830513477325
2834752476.jpg,A young man with a mullet smokes while sitting on a unique couch . Young man in a black shirt smokes on a sofa in a colorful room The young man is sitting on a couch smoking a cigarette . A young man sits on a couch and smokes . Man smoking on a couch .,1.057896912097931
2837804631.jpg,Very young boy is standing outside near a water fountain that is built into the ground and is squirting water . A little boy in a black shirt is leaning away from a water fountain . A little boy playing and getting wet from a park fountain . The little boy is about to walk into the sprinklers . A child being splashed by a water fountain .,0.9712187200784683
2841909138.jpg,"A woman with a ponytail wearing a peach shirt , white khaki pants , and black sandals sits outside a store on a wicker bench as she writes on a notebook . A girl wearing sandals is writing in a notebook while sitting in a chair outside . A woman is writing in a journal , while sitting on a bench at a coffee shop . A woman writes in a notebook while sitting on a wicker seat . A woman is sitting outside writing in a notebook .",0.9656244516372681
2842439618.jpg,A surfer in a black wetsuit catching a wave while another one tries to catch up with him . One surfer rides a wave while another surfer paddles at the base of the wave . A person is surfing on a wave while another person heads towards it . Someone is surfing along a wave with someone else swimming nearby . A person is standing on a surfboard and riding down a large wave .,0.9414774924516678
2844202978.jpg,"An elderly lady sits among a bounty of food sipping a refreshing beverage while a large straw hat protects her from the sun 's rays . A woman wearing a straw hat is sitting among a variety of different foods while holding a drink . An Asian lady is holding a cup and sitting in front of a table covered in different foods . An woman , wearing a straw hat , is presenting a variety of goods . A woman sits with various bowls of food .",0.8001287281513214
2852982055.jpg,"a woman is looking away from two small children playing in a fountain . Two children and a woman are playing in a water fountain . Woman , with two children playing in outdoor fountain . Two children and an adult are near the fountain . Two children playing in public fountains",0.9664340317249298
2853682342.jpg,"A man in a white shirt and shorts is running and jumping in the grass . A man in a blue shirt , jumping down a hill in a park . A guy jumping downhill took a still shot of it . A man jumping down a hill in a forested park . A man is jumping it a meadow",0.9528383612632751
2856524322.jpg,A man on a bicycle jumping off a dirt ramp with one foot on the ground A young man in tan shorts and green shirt is falling off his bicycle . A man riding a bicycle performs a trick above a dirt mound . Man doing a jumping bike trick on dirt mound at night . A man on a bmx .,1.0349690914154053
2858456847.jpg,An African woman in a blue turban poses with an infant . An african woman is holding a small child in her arms . A smiling woman poses with a baby in front of a hut . African woman smiling while holding her child . A woman is holding a baby and smiling .,0.9132805466651917
2860432302.jpg,A butcher in a yellow shirt is looking at a slab of fish meat on a wooden butcher block . A man with short black hair in a yellow shirt looking at a large piece of cut fish . A man is staring down at half of a fish . Man with filleted fish on wooden board . a man slicing the meat in the market,1.0254612565040588
2871691966.jpg,A group of people sitting in an ornate church are focused on a clergyman speaking into a microphone . The picture is taken inside a large church where many people are listening to a man in a robe . A congregation is watching the Pope give a speech . Church members watch a pastor give a sermon . A catholic mass is taking place .,0.9575220197439194
287212060.jpg,"A man in glasses holds a child against his chest outside in a public eating area , while they both look down at something out of frame . A long-haired man and a child are at an outdoor restaurant . A man and a girl are both looking at something of interest . A old man with gray hair is holding a young child . A man is sitting down and holding a young boy .",1.0737820714712143
2874876837.jpg,A little boy in a white long-sleeved t-shirt jumps on a trampoline . Boy jumps on trampoline outside house . A boy bouncing on a trampoline . A boy jumping on a trampoline . A boy jumps on a trampoline .,0.9541052579879761
2875823162.jpg,"A woman in a blue blouse is doing some sort of exercise on the back of a vehicle . A person leaning on the back of a bus , while two other people lie in the street . A woman dressed as a clown attempting to push a bus . Someone is having a hard time pushing the vehicle . A person is leaning on the bumper of a vehicle .",1.006711721420288
2877088081.jpg,A boy in jeans and a black shirt skating down a stair rail . The teenage boy is grinding a skateboard on a steep rail . Man with helmet performing a trick while rollerblading . A teenager performing a trick on a stairway in public . A skateboarder goes down a railing .,0.9305816143751144
288025239.jpg,A woman smiles from inside a red tent that is surrounded by snow . The hiker pokes out of her tent to find that snow is everywhere . A person peeks out from a colorful tent in a vast field of snow . A man pokes his head out of the red tent in the snow . A person poses inside of a tent surrounded by snow .,0.971166118979454
288038357.jpg,A man in a white jacket is on top of a roof sanding it down while standing on a wooden ledge . A man wearing a white cap and white sweatshirt working on a roof . A roofer is patching up a hut in a village . A man is on top of a roof fixing it . Man working on a straw roof,1.022714152932167
2881378816.jpg,"A man in a striped shirt and khaki pants plays the bass next to a man with a hat who is sitting in a chair . A man is sitting on a chair , while many people walk in front of him . A busy historical cityscape with people painting and playing music . A man in a blue shirt is sitting on a chair in the street . Two street musicians are performing , as people walk by .",0.9392809122800827
2889113059.jpg,A group of instrumentalists and vocalists dressed in black are being conducted by an older gentleman . Man works at microphone with a group of informally attired musicians under the lead of a conductor . Man singing and being accompanied by a concert ensemble in an elegant room . Musicians are practicing as directed by a director . Orchestral group playing music .,0.8829206228256226
289639811.jpg,A group of men playing soccer in a stadium full of people . A soccer game where a corner kick is about to take place . Soccer players guard a goal during a soccer match . The soccer players are walking on the field . Spectators view of soccer game .,0.9089168906211853
2900905937.jpg,A man in a green shirt is working under a blue vehicle . A man wearing a green t-shirt is working on a blue car . A man is working underneath a blue older model car . A man lays down to fix an old blue truck . Someone working under a blue vehicle .,0.8843377232551575
2903617548.jpg,The little boy is playing with a croquet hammer and ball beside the car . The kid is in front of a car with a put and a ball . The child is playing croquette by the truck . A little girl plays croquet next to a truck . A little baby plays croquet .,0.937308669090271
2904714989.jpg,"A group of people holds tennis rackets , and pose together near a tennis net . A group of young tennis players is posing on the court with their coach . A tennis team holding rackets and posing for the picture . Several men on a tennis court posing for camera . Tennis players all standing around a court .",0.9966599941253662
2905200744.jpg,Two people wearing helmets riding in a four wheeler along next to the ocean . Two people with white helmets on riding in a Yamaha red and black vehicle . Two people in a white and red Yamaha vehicle driving next to the ocean . Two men in a black in red vehicle on the beach . Two people are riding a Yamaha on the beach .,1.0778489708900452
2908493594.jpg,"A man in a blue windbreaker jacket , laying face down on a park bench , with a liquor bottle nestled by one of the bench 's legs . A bottle of alcohol is sits next to a person sleeping on a bench . A man lying on a park bench with a bottle of alcohol next to him . A man is sleeping on a park bench next to an empty bottle . A person in a blue jacket sleeping on a bench .",1.0459405183792114
2910885196.jpg,A man in a blue button-down shirt and holding a knife grins at a woman while standing in front of a white and black cake while another man in a black shirt stands behind him . The man in the blue shirt held a knife and got ready to cut the sheet cake . A man in a blue shirt smiles while holding a knife over a cake . The man in the blue shirt is about to cut the cake . A man with a knife in front of a cake .,0.9402904659509659
292198220.jpg,"A little girl with blond-hair is outside playing with a small doll . A little girl in a pink shirt is looking at a toy doll . A little blond girl dressed in pink holds a toy . Girl in pink sweater , playing with a doll . A blond girl holds a small plastic doll .",0.8291111141443253
2922222717.jpg,a small black dog biting a ladies two fingers on a beige couch Small black dog biting the fingers of a woman . Small black dog biting on a person 's finger . A small dog bites a ladies fingers . A small black dog chews on fingers .,0.9437567740678787
2922807898.jpg,White dog holding pink floppy Frisbee in mouth jumping with all four feet off the ground . A medium sized white dog is jumping up to catch a small cloth Frisbee . A large yellow dog leaps into the air to catch his Frisbee . A yellow dog is jumping to catch a toy in a park . A dog leaps in the air to catch a disc .,0.9821023046970367
2923086298.jpg,A girl in black shorts and a black shirts is vac-cumming beneath the dishwasher in a kitchen . A middle-aged woman is vacuuming her kitchen floor with a canister vac . A woman is vacuuming the floor in a kitchen . A woman in black vacuums the kitchen floor . This is a woman cleaning her kitchen .,1.0332947224378586
2949337912.jpg,A surfer rides out the green and white waves . A surfer is riding on a breaking wave . A man surfing on a big green wave . A person is surfing a big wave . A surfer rides a green wave .,0.8694072812795639
2952320230.jpg,The woman is dressed in all white swinging a tennis racket . A woman intensely playing tennis in an all-white outfit . The tennis player dressed in white swings the racket . A woman swinging a tennis racket on the court . A female tennis player swings for the ball .,1.0223785042762756
2954929479.jpg,A young man in a blue sweatshirt and jeans holds a pumpkin in his arms as he stands amidst a field of pumpkins . A young boy with glasses and a blue sweatshirt holds a pumpkin that he picked from a pumpkin patch . A young boy holding a pumpkin in the middle of a pumpkin patch . A young boy is at a pumpkin patch holding up a large pumpkin . A boy with glasses holding a pumpkin in a patch,1.0440322011709213
